province_code,kabupaten_code,kecamatan_code,lat,lng,province_name,kabupaten_name,kecamatan_name
52,5,50,-8.4900543,118.1824793,NUSA TENGGARA BARAT,DOMPU,KEMPO
52,5,51,-8.4790493,118.3228165,NUSA TENGGARA BARAT,DOMPU,MANGGALEWA
52,5,60,-8.238184,117.715797,NUSA TENGGARA BARAT,DOMPU,PEKAT
52,6,10,-8.7290912,118.6498144,NUSA TENGGARA BARAT,BIMA,MONTA
52,6,11,-8.751122,118.562103,NUSA TENGGARA BARAT,BIMA,PARADO
52,6,20,-8.5033231,118.6381471,NUSA TENGGARA BARAT,BIMA,BOLO
52,6,21,-8.5788121,118.5564526,NUSA TENGGARA BARAT,BIMA,MADA PANGGA
52,6,30,-8.6107179,118.6498144,NUSA TENGGARA BARAT,BIMA,WOHA
52,6,40,-8.613955,118.7314618,NUSA TENGGARA BARAT,BIMA,BELO
52,6,41,-8.5352018,118.7314618,NUSA TENGGARA BARAT,BIMA,PALIBELO
52,6,50,-8.5955839,118.8363756,NUSA TENGGARA BARAT,BIMA,WAWO
52,6,51,-8.792651,118.8363756,NUSA TENGGARA BARAT,BIMA,LANGGUDU
52,6,52,-8.5707948,118.7780987,NUSA TENGGARA BARAT,BIMA,LAMBITU
52,6,60,-8.578597,118.977699,NUSA TENGGARA BARAT,BIMA,SAPE
52,6,61,-8.6983459,119.0227159,NUSA TENGGARA BARAT,BIMA,LAMBU
52,6,70,-8.3524716,118.9295737,NUSA TENGGARA BARAT,BIMA,WERA
52,6,71,-8.3635532,118.7897558,NUSA TENGGARA BARAT,BIMA,AMBALAWI
52,6,80,-8.4301771,118.5681258,NUSA TENGGARA BARAT,BIMA,DONGGO
52,6,81,-8.3389773,118.6031402,NUSA TENGGARA BARAT,BIMA,SOROMANDI
52,6,90,-8.378338,118.292099,NUSA TENGGARA BARAT,BIMA,SANGGAR
52,6,91,-8.1709744,117.9717606,NUSA TENGGARA BARAT,BIMA,TAMBORA
52,7,10,-8.9913692,116.8674757,NUSA TENGGARA BARAT,SUMBAWA BARAT,SEKONGKANG
52,7,20,-8.9037343,116.9616941,NUSA TENGGARA BARAT,SUMBAWA BARAT,JEREWEH
52,7,30,-8.751946,116.854599,NUSA TENGGARA BARAT,SUMBAWA BARAT,TALIWANG
52,7,40,-8.6999135,117.0087877,NUSA TENGGARA BARAT,SUMBAWA BARAT,BRANG REA
52,7,50,-8.639769,116.8792553,NUSA TENGGARA BARAT,SUMBAWA BARAT,SETELUK
52,71,10,-8.5705307,116.0857155,NUSA TENGGARA BARAT,MATARAM,AMPENAN
52,71,20,-8.5769951,116.1004894,NUSA TENGGARA BARAT,MATARAM,MATARAM
52,71,30,-8.5899195,116.1300345,NUSA TENGGARA BARAT,MATARAM,CAKRANEGARA
52,72,10,-8.4547815,118.7227159,NUSA TENGGARA BARAT,BIMA,RASANAE BARAT
52,72,20,-8.4883783,118.824722,NUSA TENGGARA BARAT,BIMA,RASANAE TIMUR
52,72,30,-8.4153936,118.754782,NUSA TENGGARA BARAT,BIMA,ASAKOTA
53,2,10,-8.6762912,121.7195459,ENDE,SUMBA TIMUR,LEWA
53,2,60,-8.6762912,121.7195459,ENDE,SUMBA TIMUR,PANDAWAI
53,2,70,-8.6762912,121.7195459,ENDE,SUMBA TIMUR,KOTA WAINGAPU
53,2,80,-8.6762912,121.7195459,ENDE,SUMBA TIMUR,HAHARU
53,3,120,-8.6762912,121.7195459,ENDE,KUPANG,KUPANG TENGAH
53,3,132,-8.6762912,121.7195459,ENDE,KUPANG,AMARASI SELATAN
53,3,141,-8.6762912,121.7195459,ENDE,KUPANG,AMABI OEFETO TIMUR
53,9,30,-8.6762912,121.7195459,ENDE,FLORES TIMUR,LARANTUKA
53,10,60,-8.620843,122.207703,ENDE,SIKKA,MAUMERE
53,11,20,-8.854053,121.654198,ENDE,ENDE,ENDE
53,12,20,-8.8032666,120.9646866,ENDE,NGADA,BAJAWA
53,12,80,-8.433639,121.0317,ENDE,NGADA,RIUNG
53,12,81,-8.5536532,120.9417368,ENDE,NGADA,RIUNG BARAT
53,13,60,-8.6573819,121.0793705,ENDE,MANGGARAI,KOTA KOMBA
53,17,10,-8.6762912,121.7195459,ENDE,SUMBA TENGAH,KATIKUTANA
53,17,20,-8.6762912,121.7195459,ENDE,SUMBA TENGAH,UMBU RATU NGGAI BARAT
53,17,30,-8.6762912,121.7195459,ENDE,SUMBA TENGAH,UMBU RATU NGGAI
53,17,40,-8.6762912,121.7195459,ENDE,SUMBA TENGAH,MAMBORO
53,18,10,-8.8598312,121.193945,ENDE,NAGEKEO,MAUPONGGO
53,18,20,-8.8793569,121.2969674,ENDE,NAGEKEO,KEO TENGAH
53,18,30,-8.7698185,121.3312882,ENDE,NAGEKEO,NANGARORO
53,18,40,-8.7609571,121.2168466,ENDE,NAGEKEO,BOAWAE
53,18,50,-8.6536468,121.2282958,ENDE,NAGEKEO,AESESA SELATAN
53,18,60,-8.5982061,121.3084088,ENDE,NAGEKEO,AESESA
53,18,70,-8.603029,121.4684703,ENDE,NAGEKEO,WOLOWAE
53,71,10,-8.6762912,121.7195459,ENDE,KUPANG,ALAK
53,71,20,-8.6762912,121.7195459,ENDE,KUPANG,MAULAFA
53,71,30,-8.6762912,121.7195459,ENDE,KUPANG,OEBOBO
53,71,40,-8.6762912,121.7195459,ENDE,KUPANG,KELAPA LIMA
61,1,21,1.1638103,109.0690976,KALIMANTAN BARAT,SAMBAS,SEMPARUK
61,1,42,1.271938,109.21179,KALIMANTAN BARAT,SAMBAS,SEBAWI
61,4,10,0.4237287,109.7591675,KALIMANTAN BARAT,LANDAK,BATU AMPAR
61,4,40,-0.0058921,109.3042401,KALIMANTAN BARAT,LANDAK,TELOK PA'KEDAI
61,4,80,-0.0058921,109.3042401,KALIMANTAN BARAT,LANDAK,SIANTAN
61,4,120,0.410227,109.225197,KALIMANTAN BARAT,LANDAK,TOHO
61,4,130,0.1056898,109.4259114,KALIMANTAN BARAT,LANDAK,KUALA MANDOR-B
61,5,10,-0.2460585,110.0926112,KALIMANTAN BARAT,SANGGAU,TOBA
61,5,60,0.119275,110.597298,KALIMANTAN BARAT,SANGGAU,SANGGAU KAPUAS
61,5,180,0.561625,110.410698,KALIMANTAN BARAT,SANGGAU,KEMBAYAN
61,5,200,0.6873596,110.5930548,KALIMANTAN BARAT,SANGGAU,NOYAN
61,5,210,0.8127217,110.4738762,KALIMANTAN BARAT,SANGGAU,SEKAYAN
61,5,220,0.9570649,110.2832217,KALIMANTAN BARAT,SANGGAU,ENTIKONG
61,6,30,-2.1175779,110.6645683,KALIMANTAN BARAT,KETAPANG,MARAU
61,6,31,-2.321899,110.5930548,KALIMANTAN BARAT,KETAPANG,SINGKUP
61,6,50,-1.8237133,110.6645683,KALIMANTAN BARAT,KETAPANG,TUMBANG TITI
61,71,30,-0.0132044,109.3009955,KALIMANTAN BARAT,PONTIANAK,PONTIANAK BARAT
61,71,31,-0.0263303,109.3425039,KALIMANTAN BARAT,PONTIANAK,PONTIANAK KOTA
61,71,40,0.0088002,109.3426306,KALIMANTAN BARAT,PONTIANAK,PONTIANAK UTARA
61,72,20,0.9101197,109.0690976,KALIMANTAN BARAT,BENGKAYANG,SINGKAWANG TIMUR
62,1,40,-2.475112,111.4275888,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,KOTAWARINGIN LAMA
62,1,50,-2.5458231,111.6183755,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,ARUT SELATAN
62,2,50,-2.8687961,113.0726807,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,PULAU HANAUT
62,2,60,-2.5719773,112.9594983,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,MENTAWA BARU/KETAPANG
62,2,120,-2.5439922,112.739048,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,BAAMANG
62,2,121,-2.593206,113.0488541,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,SERANAU
62,2,190,-2.2278196,113.0488541,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,CEMPAGA
62,2,191,-2.0455877,113.0965064,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,CEMPAGA HULU
62,2,200,-2.0143459,112.762883,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,PARENGGEAN
62,2,210,-2.0541873,112.5245093,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,MENTAYA HULU
62,2,230,-1.510812,112.6675398,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,ANTANG KALANG
62,3,20,-3.3198605,114.3103718,KALIMANTAN TENGAH,KAPUAS,KAPUAS KUALA
62,3,30,-3.0950775,114.4529792,KALIMANTAN TENGAH,KAPUAS,KAPUAS TIMUR
62,3,40,-2.995538,114.3935655,KALIMANTAN TENGAH,KAPUAS,SELAT
62,3,70,-2.9516437,114.3103718,KALIMANTAN TENGAH,KAPUAS,BASARANG
62,3,80,-2.9938484,114.4648609,KALIMANTAN TENGAH,KAPUAS,KAPUAS HILIR
62,3,90,-2.9200341,114.4886232,KALIMANTAN TENGAH,KAPUAS,PULAU PETAK
62,3,100,-2.7634804,114.5480227,KALIMANTAN TENGAH,KAPUAS,KAPUAS MURUNG
62,3,110,-2.7853786,114.3816818,KALIMANTAN TENGAH,KAPUAS,KAPUAS BARAT
62,3,150,-2.027801,114.2390498,KALIMANTAN TENGAH,KAPUAS,MANTANGAI
62,3,160,-1.5597337,114.5717799,KALIMANTAN TENGAH,KAPUAS,TIMPAH
62,3,170,-1.2092742,114.3816818,KALIMANTAN TENGAH,KAPUAS,KAPUAS TENGAH
62,3,180,-0.9328062,113.9060624,KALIMANTAN TENGAH,KAPUAS,KAPUAS HULU
62,4,10,-2.430223,114.8804853,KALIMANTAN TENGAH,BARITO SELATAN,JENAMAS
62,4,20,-2.2703879,114.7617836,KALIMANTAN TENGAH,BARITO SELATAN,DUSUN HILIR
62,4,30,-1.9122966,114.7617836,KALIMANTAN TENGAH,BARITO SELATAN,KARAU KUALA
62,4,40,-1.6976543,114.8567482,KALIMANTAN TENGAH,BARITO SELATAN,DUSUN SELATAN
62,4,50,-1.4141056,114.9516869,KALIMANTAN TENGAH,BARITO SELATAN,DUSUN UTARA
62,4,60,-1.4810273,115.2363408,KALIMANTAN TENGAH,BARITO SELATAN,GUNUNG BINTANG AWAI
62,5,10,-0.9587136,115.094045,KALIMANTAN TENGAH,BARITO UTARA,MONTALAT
62,5,20,-1.2707903,115.2363408,KALIMANTAN TENGAH,BARITO UTARA,GUNUNG TIMANG
62,5,30,-1.197196,115.6154732,KALIMANTAN TENGAH,BARITO UTARA,GUNUNG PUREI
62,5,40,-0.9907136,115.4259675,KALIMANTAN TENGAH,BARITO UTARA,TEWEH TIMUR
62,5,50,-1.0321219,114.6192899,KALIMANTAN TENGAH,BARITO UTARA,TEWEH TENGAH
62,5,60,-0.6129045,115.188916,KALIMANTAN TENGAH,BARITO UTARA,LAHEI
62,6,10,-2.950902,110.8791343,KALIMANTAN TENGAH,SUKAMARA,JELAI
62,6,11,-2.9270008,111.1414226,KALIMANTAN TENGAH,SUKAMARA,PANTAI LUNCI
62,6,20,-2.6267517,111.2368084,KALIMANTAN TENGAH,SUKAMARA,SUKAMARA
62,6,30,-2.3319174,111.1414226,KALIMANTAN TENGAH,SUKAMARA,BALAI RIAM
62,6,31,-2.1844199,111.1414226,KALIMANTAN TENGAH,SUKAMARA,PERMATA KECUBUNG
62,7,10,-2.1067642,111.4275888,KALIMANTAN TENGAH,LAMANDAU,BULIK
62,7,11,-2.2334935,111.5468301,KALIMANTAN TENGAH,LAMANDAU,SEMATU JAYA
62,7,12,-2.0115389,111.689921,KALIMANTAN TENGAH,LAMANDAU,MENTHOBI RAYA
62,7,13,-1.7393458,111.6183755,KALIMANTAN TENGAH,LAMANDAU,BULIK TIMUR
62,7,20,-1.9269166,111.1891151,KALIMANTAN TENGAH,LAMANDAU,LAMANDAU
62,7,21,-1.4884517,111.3798928,KALIMANTAN TENGAH,LAMANDAU,BELANTIKAN RAYA
62,7,30,-1.6006185,111.0460407,KALIMANTAN TENGAH,LAMANDAU,DELANG
62,7,31,-1.6711623,111.2368084,KALIMANTAN TENGAH,LAMANDAU,BATANGKAWA
62,8,10,-3.0889322,112.3337769,KALIMANTAN TENGAH,SERUYAN,SERUYAN HILIR
62,8,20,-2.7121245,112.3755018,KALIMANTAN TENGAH,SERUYAN,DANAU SEMBULUH
62,8,30,-2.5373475,112.0953297,KALIMANTAN TENGAH,SERUYAN,HANAU
62,8,40,-1.8785422,112.0953297,KALIMANTAN TENGAH,SERUYAN,SERUYAN TENGAH
62,8,50,-1.0530071,111.9522491,KALIMANTAN TENGAH,SERUYAN,SERUYAN HULU
62,9,10,-3.1011471,113.429984,KALIMANTAN TENGAH,KATINGAN,KATINGAN KUALA
62,9,20,-3.013896,113.2584,KALIMANTAN TENGAH,KATINGAN,MENDAWAI
62,9,30,-2.2940893,113.429984,KALIMANTAN TENGAH,KATINGAN,KAMIPANG
62,10,60,-1.7104619,113.9060624,KALIMANTAN TENGAH,PULANG PISAU,BANAMATINGANG
62,11,10,-1.4310724,113.429984,KALIMANTAN TENGAH,GUNUNG MAS,MANUHING
62,11,11,-1.1662211,113.3109037,KALIMANTAN TENGAH,GUNUNG MAS,MANUHING RAYA
62,11,20,-1.4290036,113.6204644,KALIMANTAN TENGAH,GUNUNG MAS,RUNGAN
62,11,21,-1.0935891,113.5490415,KALIMANTAN TENGAH,GUNUNG MAS,RUNGAN HULU
62,11,30,-1.496827,113.9060624,KALIMANTAN TENGAH,GUNUNG MAS,SEPANG
62,11,31,-1.3550459,113.9060624,KALIMANTAN TENGAH,GUNUNG MAS,MUHING RAYA
62,71,20,-2.0000242,113.7156809,KALIMANTAN TENGAH,PALANGKA RAYA,BUKIT BATU
62,71,21,-1.7493777,113.6680747,KALIMANTAN TENGAH,PALANGKA RAYA,RAKUMPIT
63,1,10,-4.0351561,114.6667939,KALIMANTAN SELATAN,TANAH LAUT,PANYIPATAN
63,1,20,-3.8676527,114.6430427,KALIMANTAN SELATAN,TANAH LAUT,TAKISUNG
63,1,30,-3.6442297,114.6430427,KALIMANTAN SELATAN,TANAH LAUT,KURAU
63,1,40,-3.565921,114.7855271,KALIMANTAN SELATAN,TANAH LAUT,BATI - BATI
63,1,50,-3.6400722,114.7855271,KALIMANTAN SELATAN,TANAH LAUT,TAMBANG ULANG
63,1,60,-3.799686,114.746696,KALIMANTAN SELATAN,TANAH LAUT,PELAIHARI
63,1,70,-3.8215822,114.9279547,KALIMANTAN SELATAN,TANAH LAUT,BATU AMPAR
63,1,80,-3.9318403,114.9754175,KALIMANTAN SELATAN,TANAH LAUT,JORONG
63,1,90,-3.857227,115.207901,KALIMANTAN SELATAN,TANAH LAUT,KINTAP
63,2,10,-4.6968559,115.7279326,KALIMANTAN SELATAN,KOTA BARU,PULAU SEMBILAN
63,2,20,-3.8579209,116.1123078,KALIMANTAN SELATAN,KOTA BARU,PULAU LAUT BARAT
63,2,30,-3.817941,116.2068354,KALIMANTAN SELATAN,KOTA BARU,PULAU LAUT SELATAN
63,2,40,-3.5607163,116.2068354,KALIMANTAN SELATAN,KOTA BARU,PULAU LAUT TIMUR
63,2,50,-3.5095835,116.3839765,KALIMANTAN SELATAN,KOTA BARU,PULAU SEBUKU
63,2,60,-3.2955023,116.2186488,KALIMANTAN SELATAN,KOTA BARU,PULAU LAUT UTARA
63,2,61,-3.619367,116.0886704,KALIMANTAN SELATAN,KOTA BARU,PULAU LAUT TENGAH
63,2,120,-3.0893735,116.1123078,KALIMANTAN SELATAN,KOTA BARU,KELUMPANG SELATAN
63,2,121,-3.1996501,116.0650307,KALIMANTAN SELATAN,KOTA BARU,KELUMPANG HILIR
63,2,130,-2.8931814,115.9940986,KALIMANTAN SELATAN,KOTA BARU,KELUMPANG HULU
63,2,140,-2.9001246,115.7101789,KALIMANTAN SELATAN,KOTA BARU,HAMPANG
63,2,150,-2.5331674,115.9940986,KALIMANTAN SELATAN,KOTA BARU,SUNGAI DURIAN
63,2,160,-2.869892,116.2068354,KALIMANTAN SELATAN,KOTA BARU,KELUMPANG TENGAH
63,2,161,-2.7280486,116.1123078,KALIMANTAN SELATAN,KOTA BARU,KELUMPANG BARAT
63,2,170,-2.8315335,116.3013267,KALIMANTAN SELATAN,KOTA BARU,KELUMPANG UTARA
63,2,180,-2.469893,116.4429944,KALIMANTAN SELATAN,KOTA BARU,PAMUKAN SELATAN
63,2,190,-2.633333,116.183333,KALIMANTAN SELATAN,KOTA BARU,SAMPANAHAN
63,2,200,-2.3842282,116.2777073,KALIMANTAN SELATAN,KOTA BARU,PAMUKAN UTARA
63,3,10,-3.4614862,114.5480227,KALIMANTAN SELATAN,BANJAR,ALUH - ALUH
63,3,11,-3.4958786,114.6430427,KALIMANTAN SELATAN,BANJAR,BERUNTUNG BARU
63,3,20,-3.4301491,114.678669,KALIMANTAN SELATAN,BANJAR,GAMBUT
63,3,30,-3.3753772,114.6549185,KALIMANTAN SELATAN,BANJAR,KERTAK HANYAR
63,3,40,-3.3085992,114.7380385,KALIMANTAN SELATAN,BANJAR,SUNGAI TABUK
63,3,50,-3.411598,114.8452,KALIMANTAN SELATAN,BANJAR,MARTAPURA
63,3,51,-3.3648198,114.8745512,KALIMANTAN SELATAN,BANJAR,MARTAPURA TIMUR
63,3,52,-3.3060734,114.8330094,KALIMANTAN SELATAN,BANJAR,MARTAPURA BARAT
63,3,60,-3.3035392,114.9279547,KALIMANTAN SELATAN,BANJAR,ASTAMBUL
63,3,70,-3.4865398,114.9754175,KALIMANTAN SELATAN,BANJAR,KARANG INTAN
63,3,80,-3.5002734,115.141484,KALIMANTAN SELATAN,BANJAR,ARANIO
63,3,90,-3.2010892,115.3311689,KALIMANTAN SELATAN,BANJAR,SUNGAI PINANG
63,3,91,-3.0525507,115.4259675,KALIMANTAN SELATAN,BANJAR,PARAMASAN
63,3,100,-3.2971673,115.1652008,KALIMANTAN SELATAN,BANJAR,PENGARON
63,3,101,-3.23389,115.1296249,KALIMANTAN SELATAN,BANJAR,SAMBUNG MAKMUR
63,3,110,-3.333333,114.933333,KALIMANTAN SELATAN,BANJAR,MATARAMAN
63,3,120,-3.1932965,114.9279547,KALIMANTAN SELATAN,BANJAR,SIMPANG EMPAT
63,4,10,-3.4270594,114.4529792,KALIMANTAN SELATAN,BARITO KUALA,TABUNGANEN
63,4,20,-3.366667,114.5,KALIMANTAN SELATAN,BARITO KUALA,TAMBAN
63,4,30,-3.25661,114.4351561,KALIMANTAN SELATAN,BARITO KUALA,MEKAR SARI
63,4,40,-3.1395593,114.5123841,KALIMANTAN SELATAN,BARITO KUALA,ANJIR PASAR
63,4,50,-3.1941468,114.5361435,KALIMANTAN SELATAN,BARITO KUALA,ANJIR MUARA
63,4,60,-3.2386509,114.5955356,KALIMANTAN SELATAN,BARITO KUALA,ALALAK
63,4,70,-3.2089052,114.678669,KALIMANTAN SELATAN,BARITO KUALA,MANDASTANA
63,4,71,-3.1697213,114.7736556,KALIMANTAN SELATAN,BARITO KUALA,JEJANGKIT
63,4,80,-2.8166669,114.65,KALIMANTAN SELATAN,BARITO KUALA,BELAWANG
63,4,90,-3.0182167,114.5955356,KALIMANTAN SELATAN,BARITO KUALA,WANARAYA
63,4,100,-2.9893217,114.6549185,KALIMANTAN SELATAN,BARITO KUALA,BARAMBAI
63,4,110,-3.1259227,114.6905436,KALIMANTAN SELATAN,BARITO KUALA,RANTAU BADAUH
63,4,120,-3.0502347,114.7855271,KALIMANTAN SELATAN,BARITO KUALA,CERBON
63,4,130,-2.8675037,114.7855271,KALIMANTAN SELATAN,BARITO KUALA,BAKUMPAI
63,4,140,-2.991968,114.758797,KALIMANTAN SELATAN,BARITO KUALA,MARABAHAN
63,4,150,-2.8342862,114.6430427,KALIMANTAN SELATAN,BARITO KUALA,TABUKAN
63,4,160,-2.6943617,114.7973983,KALIMANTAN SELATAN,BARITO KUALA,KURIPAN
63,5,10,-3.1163471,115.0703229,KALIMANTAN SELATAN,TAPIN,BINUANG
63,5,11,-3.1505198,115.1652008,KALIMANTAN SELATAN,TAPIN,HATUNGUN
63,5,20,-3.0432093,115.0703229,KALIMANTAN SELATAN,TAPIN,TAPIN SELATAN
63,5,21,-3.0446769,115.1948445,KALIMANTAN SELATAN,TAPIN,SALAM BABARIS
63,5,30,-3.0090074,114.9754175,KALIMANTAN SELATAN,TAPIN,TAPIN TENGAH
63,5,40,-2.9937829,115.2244853,KALIMANTAN SELATAN,TAPIN,BUNGUR
63,5,50,-2.9245961,115.4496624,KALIMANTAN SELATAN,TAPIN,PIANI
63,5,60,-2.930319,115.2126293,KALIMANTAN SELATAN,TAPIN,LOKPAIKAT
63,5,70,-2.9226379,115.1533426,KALIMANTAN SELATAN,TAPIN,TAPIN UTARA
63,5,80,-2.8691622,115.1059054,KALIMANTAN SELATAN,TAPIN,BAKARANGAN
63,5,90,-2.8631069,114.9754175,KALIMANTAN SELATAN,TAPIN,CANDI LARAS SELATAN
63,5,100,-2.7924865,114.8804853,KALIMANTAN SELATAN,TAPIN,CANDI LARAS UTARA
63,6,10,-2.8553432,115.3074646,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,PADANG BATUNG
63,6,20,-2.814624,115.4970466,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,LOKSADO
63,6,30,-2.7542441,115.3667218,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,TELAGA LANGSAT
63,6,40,-2.7201714,115.2719048,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,ANGKINANG
63,6,50,-2.756872,115.2668,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,KANDANGAN
63,6,60,-2.8482083,115.2244853,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,SUNGAI RAYA
63,6,70,-2.7761443,115.2007728,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,SIMPUR
63,6,80,-2.7871078,115.1177654,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,KALUMPANG
63,6,90,-2.678314,115.1177654,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,DAHA SELATAN
63,6,100,-2.5717862,115.0228736,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,DAHA UTARA
63,7,10,-2.6994291,115.3904215,KALIMANTAN SELATAN,HULU SUNGAI TENGAH,HARUYAN
63,7,20,-2.6261382,115.4378152,KALIMANTAN SELATAN,HULU SUNGAI TENGAH,BATU BENAWA
63,7,30,-2.6699556,115.4970466,KALIMANTAN SELATAN,HULU SUNGAI TENGAH,HANTAKAN
63,7,40,-2.5627846,115.4496624,KALIMANTAN SELATAN,HULU SUNGAI TENGAH,BATANG ALAI SELATAN
63,7,41,-2.6132509,115.6154732,KALIMANTAN SELATAN,HULU SUNGAI TENGAH,BATANG ALAI TIMUR
63,7,50,-2.5862834,115.3823865,KALIMANTAN SELATAN,HULU SUNGAI TENGAH,BARABAI
63,7,60,-2.6653688,115.2956118,KALIMANTAN SELATAN,HULU SUNGAI TENGAH,LABUAN AMAS SELATAN
63,7,70,-2.6029008,115.2600506,KALIMANTAN SELATAN,HULU SUNGAI TENGAH,LABUAN AMAS UTARA
63,7,80,-2.5565332,115.319317,KALIMANTAN SELATAN,HULU SUNGAI TENGAH,PANDAWAN
63,7,90,-2.5005199,115.4141193,KALIMANTAN SELATAN,HULU SUNGAI TENGAH,BATANG ALAI UTARA
63,8,10,-2.4625116,115.0703229,KALIMANTAN SELATAN,HULU SUNGAI UTARA,DANAU PANGGANG
63,8,20,-2.5063808,115.1296249,KALIMANTAN SELATAN,HULU SUNGAI UTARA,BABIRIK
63,8,30,-2.5049209,115.2007728,KALIMANTAN SELATAN,HULU SUNGAI UTARA,SUNGAI PANDAN
63,8,40,-2.3526845,115.1652008,KALIMANTAN SELATAN,HULU SUNGAI UTARA,AMUNTAI SELATAN
63,8,50,-2.494695,115.2600506,KALIMANTAN SELATAN,HULU SUNGAI UTARA,AMUNTAI TENGAH
63,8,60,-2.4567672,115.3548713,KALIMANTAN SELATAN,HULU SUNGAI UTARA,BANJANG
63,8,70,-2.37709,115.2956118,KALIMANTAN SELATAN,HULU SUNGAI UTARA,AMUNTAI UTARA
63,9,10,-2.2800072,115.2126293,KALIMANTAN SELATAN,TABALONG,BANUA LAWAS
63,9,20,-2.3223498,115.3430203,KALIMANTAN SELATAN,TABALONG,PUGAAN
63,9,30,-2.2741564,115.299069,KALIMANTAN SELATAN,TABALONG,KELUA
63,9,40,-2.2640228,115.3489459,KALIMANTAN SELATAN,TABALONG,MUARA HARUS
63,9,50,-2.2406665,115.4022706,KALIMANTAN SELATAN,TABALONG,TANTA
63,9,60,-2.1343537,115.3548713,KALIMANTAN SELATAN,TABALONG,TANJUNG
63,9,70,-2.1683504,115.4496624,KALIMANTAN SELATAN,TABALONG,MURUNG PUDAK
63,9,80,-2.083333,115.533333,KALIMANTAN SELATAN,TABALONG,HARUAI
63,9,90,-2.0581771,115.6391526,KALIMANTAN SELATAN,TABALONG,UPAU
63,9,100,-1.6180097,115.5207358,KALIMANTAN SELATAN,TABALONG,MUARA UYA
63,9,110,-1.8447846,115.6865054,KALIMANTAN SELATAN,TABALONG,JARO
63,10,10,-3.5707557,115.8758354,KALIMANTAN SELATAN,TANAH BUMBU,KUSAN HILIR
63,10,20,-3.6486641,115.7338502,KALIMANTAN SELATAN,TANAH BUMBU,SUNGAI LOBAN
63,10,30,-3.780567,115.437698,KALIMANTAN SELATAN,TANAH BUMBU,SATUI
63,10,31,-3.6899087,115.5917918,KALIMANTAN SELATAN,TANAH BUMBU,ANGSANA
63,10,40,-3.4131551,115.6154732,KALIMANTAN SELATAN,TANAH BUMBU,KUSAN HULU
63,10,41,-3.5396556,115.6865054,KALIMANTAN SELATAN,TANAH BUMBU,KURANJI
63,10,50,-3.4578824,115.9704503,KALIMANTAN SELATAN,TANAH BUMBU,BATU LICIN
63,10,51,-3.3873991,115.8758354,KALIMANTAN SELATAN,TANAH BUMBU,KARANG BINTANG
63,10,52,-3.2751194,115.9704503,KALIMANTAN SELATAN,TANAH BUMBU,SIMPANG EMPAT
63,10,53,-3.1935466,115.6154732,KALIMANTAN SELATAN,TANAH BUMBU,MANTEWE
63,11,10,-2.348096,115.4022706,KALIMANTAN SELATAN,BALANGAN,LAMPIHONG
63,11,20,-2.4189205,115.4496624,KALIMANTAN SELATAN,BALANGAN,BATU MANDI
63,11,30,-2.4170155,115.5444231,KALIMANTAN SELATAN,BALANGAN,AWAYAN
63,11,40,-2.2833734,115.5088914,KALIMANTAN SELATAN,BALANGAN,PARINGIN
63,11,50,-2.2728607,115.5917918,KALIMANTAN SELATAN,BALANGAN,JUAI
63,11,60,-2.2527615,115.7101789,KALIMANTAN SELATAN,BALANGAN,HALONG
63,71,10,-3.3537346,114.6014743,KALIMANTAN SELATAN,BANJARMASIN,BANJARMASIN SELATAN
63,71,20,-3.3254205,114.6252282,KALIMANTAN SELATAN,BANJARMASIN,BANJARMASIN TIMUR
63,71,30,-3.3269951,114.5658407,KALIMANTAN SELATAN,BANJARMASIN,BANJARMASIN BARAT
63,71,31,-3.3195253,114.5866274,KALIMANTAN SELATAN,BANJARMASIN,BANJARMASIN TENGAH
63,71,40,-3.2894769,114.5895968,KALIMANTAN SELATAN,BANJARMASIN,BANJARMASIN UTARA
63,72,10,-3.463828,114.7973983,KALIMANTAN SELATAN,BANJAR BARU,LANDASAN ULIN
63,72,20,-3.4892191,114.8804853,KALIMANTAN SELATAN,BANJAR BARU,CEMPAKA
63,72,30,-3.4572422,114.8103181,KALIMANTAN SELATAN,BANJAR BARU,BANJAR BARU
64,1,10,-1.8238436,115.8994923,KALIMANTAN TIMUR,PASIR,BATU SOPANG
